circulatory	(adjective). នៃដំណើរឈាមរត់
circumcise	(transitive verb). កាត់ស្បែកចុងអង្គជាតិចេញcircumcision (noun). ការកាត់ស្បែកចុងអង្គជាតិចេញ
circumcision 	(noun). ការកាត់ស្បែកចុងអង្គជាតិចេញ
circumcision	(noun). ការកាត់ស្បែកអង្គជាតិចេញ, ការកាត់ស្បែកចុងអង្គជាតិចេញកុំឲ្យឆ្លងរោគ
circumference	(noun). វណ្ឌមណ្ឌល, បរិវេណ (បរិមាណផ្ទៃក្រៅ)
circumflex	(noun). (also circumflex accent) សញ្ញា (៊) (adjective). ក្រវិកក្រវក់
circumlocution	(noun). ពាក្យបង្វៀង, ពាក្យពង្វាងcircumlocutory (adjective). នៃបរិវចនៈ, នៃពាក្យពង្វាង
circumnavigate	(verb). បើកនាវាជុំវិញ (Literary) ធ្វើបរិនាវាចរណ៍circumnavigation (noun). ការបើកនាវាជុំវិញ
circumnavigation	(noun). ការបើកនាវាជុំវិញ
circumpolar	(adjective). ជុំវិញអក្ខោសានឬប៉ូល, ជិតប៉ូល
circumscribe	(transitive verb). ~ the answer គូររង្វង់មូលជុំវិញ ~ one 's activities កំណត់ឬកំរិតព្រំដែន (អ.ប)
circumscription	(noun). ការកំរិត​មណ្ឌល,​ ​ការកំរិត​ព្រំប្រទល់នៃ​មណ្ឌល, មណ្ឌល
circumspect	(adjective). ប្រយ័ត្នប្រយែងcircumspection (noun). សង្វរកម្ម, ការប្រយ័ត្នប្រយែងcircumspectly (adverb). ដោយប្រយ័ត្នប្រយែង
circumspection 	(noun). សង្វរកម្ម, ការប្រយ័ត្នប្រយែង
circumstance	(noun). (plural) ស្ថានភាពខាងលុយកាក់, កាលៈទេសៈ, ការវិវត្ត extenuating circumstances ចំណុចដែលគួរឲ្យអត់អោន in the circumstances ក្នុងកាលៈទេសៈដូច្នេះ, ក្នុងករណីដូច្នេះ
circumstantial	(adjective). ១. ពិស្តារ, គ្រប់គ្រាន់, បរិបូរ, តាមដំណើរហេតុ ២. ~ evidence ដែលសំអាងទៅលើហេតុការណ៍ ~ detail មិនសំខាន់circumstantially (adverb). ដោយបរបូរណ៍, ដោយពិស្តារ
circumvent	(transitive verb). ចៀសវាង, រារាំងបង្អាក់
circumvention	(noun). ការចៀស
circus	(noun). ១. perform in a ~ សៀក ២. (British English) traffic ~ ផ្លូវវិល ៣. (Slang) The affair was ~ a រឿងគួរឲ្យសើច
cirque	(noun). កន្លែងជាវង់មូល
cirrhosis	(noun). ជំងឺថ្លើមបណ្តាលមកពីគ្រឿងស្រវឹង
cirriped	(noun). ប្រភេទសត្វមានសំបករស់នៅក្នុងសមុទ្រដូចជាខ្យង
cirro-stratus	(noun). ពពកស្តើងៗ
cirrocumulus	(noun). ពពកស្រកានាគ
cirrus	(noun). ពពកស្បៃ (ពពកសស្តើងខ្ពស់)
cisalpine	(adjective). ដែលនៅទិសខាងត្បូងនៃភ្នំអាល់
cislunar	(adjective). ~ space រវាងផែនដីនិងព្រះច័ន្ទ, ចម្ងាយផែនដីនិងព្រះច័ន្ទ
cistern	(noun). លូទឹកក្រោមដី, អាងទឹក, ឃ្លាំងដាក់របស់បំរុង, ប្រដាប់វ, ដាក់វត្ថុរាវ, អាងឬធុងសម្រាប់ដាក់វត្ថុរាវ, ជនដ្ឋាន, ធុងប្រោះត្រី
citadel	(noun). បន្ទាយ, បន្ទាយការពារក្រុង
citation	(noun). ការសំអាងភស្តុតាង literary ~ សេចក្តីស្រង់ (Literary) អាគតដ្ឋាន (សេចក្តីស្រង់ពីទីដទៃ ដោយឥតមានល្អៀងពីបទដើម) traffic ~ ដីកាកោះ ~ for heroism គុណកថា
cite	(transitive verb). ១. អាងភស្តុតាង ~ an author យោទៅ ២. ~ an offender កោះ ៣. ~ a hero សរសើរ
citizen	(noun). ពលរដ្ឋ ~ of th town ប្រជាជននៃក្រុងណាមួយ
citizen band	(noun). រលកអាកាសឯកជន (វិទ្យុ)
citizen's arrest	(noun). ការចាប់ (ដោយជនណាម្នាក់)
citizenship	(noun). good citizenship  ភាពជាពលរដ្ឋ of U.S ~ សញ្ជាតិ
citrate	(noun). អំបិលនៃអាស៊ីតដែលមានក្នុងទឹកផ្លែក្រូច
citric acid	(noun). អាស៊ីតនៃទឹកក្រូច(adjective). នៃក្រូចឆ្មា
citron	(noun). ផ្លែក្រូចឆ្មារ
citronella	(noun). ស្លឹកគ្រៃ
citrous	(adjective). នៃជាតិជូរ, នៃផ្លែក្រូច
citrus	(noun). (plural. -ruses or citrus) ដើមក្រូចឆ្មារcitrous (adjective). នៃជាតិជូរ, នៃផ្លែក្រូច
cittern	(noun). ប្រភេទឧបករណ៍ភ្លេង
city	(noun). ក្រុង (Literary) ទីក្រុង បុរី, នគរ
civet	(noun). សត្វសំពោច
civic	(adjective). ជាពលរដ្ឋ, ដែលប្រសើរ ~ center នៃទីក្រុង ~ duty នៃពលរដ្ឋ civic dignitaries មន្ត្រីជាន់ខ្ពស់ក្រុងcivics (noun). លោកនិតិ, ពលរដ្ឋវិជ្ជា, គោលការណ៍ដែលចែងពិររបបគ្រប់គ្រងរដ្ឋ និងករណីកិច្ចរបស់ប្រជាពលរដ្ឋ'civic centre (noun). សាលាក្រុង
civics 	(noun). លោកនិតិ, ពលរដ្ឋវិជ្ជា, គោលការណ៍ដែលចែងពិររបបគ្រប់គ្រងរដ្ឋ និងករណីកិច្ចរបស់ប្រជាពលរដ្ឋ
civil	(adjective). ~ affaires នៃរដ្ឋការ civil action បណ្តឹងរដ្ឋប្បវេណី civil commitment ការបង្ខាំងតាមបែបរដ្ឋប្បវេណី civil disobedience ការមិនគោរពច្បាប់ស៊ីវីល(adverb). ~ difense ដោយជនស៊ីវិល (Literary) អសេនិក ~ manners សុភាពរាបសារ, គួរសម ~ marriage តាមផ្លូវរដ្ឋការ civil engineering វិស្វកម្មស៊ីវីល civil law ច្បាប់រដ្ឋប្បវេណី civil liberty សើរភាពនៃពលរដ្ឋ civil rights សិទ្ធិនៃពលរដ្ឋ civil servent អ្នករដ្ឋការ civil service រដ្ឋការ civil war ចម្បាំងគ្នាឯង civil procedure នីតិវិធីរដ្ឋប្បវេណី'civil defense (noun). អសេនិក (ស៊ីវិល)
civil death	(noun). (Law) ទោសប្រហារជីវិត
civil defense	(noun). អសេនិក (ស៊ីវិល)
civil engineer	(noun). វិស្វកម្មយោធា
civil engineering	(noun). វិស្វកម្មយោធា
civil law	(noun). ច្បាប់រដ្ឋប្បវេណី
civil libertarian	(noun). អ្នកមានសេរីភាព
civil liberty	(noun). សេរីភាពនៃពលរដ្ឋ
civil marriage	(noun). អាពាហ៍ពិពាហ៍ដោយអ្នកធ្វើរាជការរៀបការឲ្យ
civil rights	(noun). សិទ្ធិប្រជាពលរដ្ឋ
civil servant	(noun). អ្នករដ្ឋការ
civil service	(noun). រាជការ, រដ្ឋការ
civil war	(noun). សង្គ្រាមស៊ីវិល, សង្គ្រាមគ្នាឯង
civilian	(noun). ពលរដ្ឋ, ប្រជាពលរដ្ឋស៊ីវិល (Literary) អសេនិក(adjective). ស៊ីវិល (Literary) អសេនិក
civility	(noun). សេចក្តីគួរសម
civilization,-isation	(noun). khmer ~ អារ្យធម៌ ~ of primitive tribes ការធ្វើឲ្យមានអារ្យធម៌លូតលាស់ឡើង
civilize,-ise	(transitive verb). ធ្វើឲ្យចម្រើន, ធ្វើឲ្យមានអារ្យធម៌
civilized,-ised	(adjective). ដែលមានអារ្យធម៌ដ៍ខ្ពង់ខ្ពស់
civilly	(adverb). យ៉ាងគួរសម, ​ដោយសុភាពរាបសារ
civvies	(also civies) (noun). សំលៀកបំពាក់ស៊ីវីល
clack	(noun). ស្នូរខ្វាប់, ស្នូរឈើពីរដុំទង្គិចគ្នាយ៉ាងរហ័សclack (intransitive verb). ធ្វើឲ្យឬសូរខ្វាប់ heels ~ បន្លឺសូរប៉ិបៗ Idiom, Idiomatic Tongues will clack គេនឹងនិយាយនិន្ទា(transitive verb). ~ the heels បន្លឺសូរប៉ិបៗឬក្រិបៗ ~ two boards together វាយផ្ទប់ៗឲ្យឭសូរប៉ិបៗ
clad	(adjective). ដែលមានសំលៀកបំពាក់, ដែលមានគំរប
cladding	(noun). ការរុំដែកនឹងដែក
clade	(noun). ក្រុមរុក្ខជាតិ ឬសត្វដែលមានពូជដូចគ្នា
cladistics	(noun). វិធីចាក់ជាក្រុមនូវរុក្ខជាតិឬសត្វដែលវិវត្តន៍ពូជតែមួយ
claim (1)	(transitive verb). ~ innosence អះអាង ~ land ចាប់ (ដី) ~ a prize យក (អ្វីដែលតោងទាមទារ) ~ that it is true ប្រកាស claim something back ទាមទារឲ្យសង, ទាមទារឲ្យប្រគល់ត្រឡប់មកវីញ
claim (2)	(noun). ១. Unsuported ~ សេចក្តីអះអាង ២. ~ of land ដី (ដែលចាប់បាន) ៣. insurance ~ ការតវ៉ាទាមទារឲ្យសង Idiom,Idiomatic lay claim to something ប្រកាសថាគេមានសិទ្ធិធ្វើអ្វីមួយ make claim on (his time) ស៊ី (ពេល), ត្រូវការ benefit claim ការទាមទារផលប្រយោជន៍
claimant	(noun). អ្នកតវ៉ា, ទាមទារឲ្យគេសង, ដើមចោទ, អ្នកទាមទារ, ការតវ៉ា, ការទាមទារ, អ្នកប្តឹងតវ៉ា, សិទ្ធិ
